Year,5Day_ID,101,102,103,202,203,104,105,204,106,107,108,109,110,111,112,113,207,303,114,115,116,118,119,120
2020,41,50,5,44,20,22,16,26,10,3,11,6,40,13.3,3,11,23,54,55,21,18,26,57,12,17
2020,42,13,59,53,29,73,59,70,12.5,94,38,58,8,16,22,20,76,80,134,48,68,24,48,84,94
2020,43,1,8,4,49,45,0,35,75,0,67,3,4,49.5,10,3,8,23,5,3,0,51,13,39,51
2020,44,0,29,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,41,0,0,8,0,0,0
2020,45,13,0,22,9.5,6,7,0,47,0,0,23,0,8,6,0,3,0,1,0,2,2,0,0,0
2020,46,12,2,19,3.5,3,7,7,3,19,12,30,16,2.5,13,3,0,5,4,7,14,2,7,10,4
2020,47,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,49,23,11,9,3,13,21,67,2,5,28,0,0,11,0,5,9,17,2,15,0,24,57,16,28
2020,50,0,13,12,23,10,8,21,24.5,11,11,27,37,32,26,6,10,12,11,18,22,17,38,17,33
2020,51,42,2,24,11.5,1,10,8,11,3,13,14,24,18,6,7,9,10,14,24,13,16,17,8,21
2020,52,0,0,6,1,8,21,0,1,20,4,5,5,6,8,7,6,0,1,2,20,1,0,0,0
2020,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2020,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,55,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,56,0,3,13,0,4,3,0,1,0,0,0,0,0,0,0,28,0,13,0,0,0,0,0,0
2020,57,11,2,0,8,1,13,4,19.5,1,3,6,12,6,8,17,4,0,39,4,30,7,18,6,5
2020,58,1,0,4,0,1,7,0,0,3,14,3,3,1,5,0,1,0,0,4,2,1,2,0,7
2020,59,17,0,3,1,0,0,8,0,5,6,27,0,3,0,5,8,0,1,20,42,3,2,2,18
2020,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,61,55,0,17,5,2,11,0,2.5,8,0,21,0,0,0,14,2,0,5,9,0,1,0,0,0
2020,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,65,15,40,14,52,23,32,97,36,2,7,1,17,6,35,0,16,65,28,14,0,17,64,39,8
2020,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,67,18,0,12,0,10,16,3,0,5,13,5,15,5,12,0,5,0,6,17,0,16,0,4,9
2020,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2020,69,0,0,0,2,14,0,0,2.5,0,1,3,0,0,5,0,0,3,21,0,0,0,0,0,3
2020,70,4,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,14,0,0,0,0,0,0
2020,71,25,47,37,115.5,90,23,32,98,6,31,38,50,75.5,18,13,17,126,106,27,17,49,0,27,14
2020,72,39,83,27,80.5,35,35,60,41.5,115,101,45,43,37.5,46,14,45,65,48,74,46,22,77,4,94
2021,1,137,92,102,54.5,27,33,92,16.5,48,99,74,112,78.5,114,37,79,77,80,41.5,32,75,18,179,183
2021,2,76,84,25,53,5,48,39,6.5,58,96,53,55,50.5,50,24,14.5,145,41,32,51,101,18,45,51
2021,3,62,49,30,50,35,54,37,63,5,35,15,25,6,6,20,25,53,83,12,25,9,23,43,20
2021,4,63,149,44,131,95,96,95,119,58,131,41,48,102,63,69,82,96,178,79.5,41,87,73,131,134
2021,5,0,72,1,38,4,0,3,39,2,26,0,12,52,1,0,0,27,44,54,48,43,0,11,0
2021,6,52,126,81,57,18,61,105,37,23,61,73,78,94.5,25,26,109.5,38,83,90,80,80,65,131,57
2021,7,55,75,22,63,159,27,48,60.5,51,54,34,75,59,55,13,26,48,49,100,54,66,34,73,87
2021,8,25,20,30,51.5,18,47,37,33.5,10,20,18,0,24,12,28,33,67,19,31.5,62,28,22,32,28
2021,9,17,76,13,91.5,17,16,34,57,9,38,14,37,56,33,15,22.5,110,88,41,20,101,30,40,25
2021,10,0,123,50,86,15,25,0,83,0,4,0,35,27,65,15,7.5,127,149,11,0,21,10,65,10
2021,11,23,50,55,31,26,67,55,43.5,9,21,17,5,12,35,48,42,24,35,27,34,15,74,62,53
2021,12,43,78,25,114.5,70,15,40,84,53,43,30,35,78,28,35,35,101,52,51,49,106,10,62.5,29
2021,13,112,170,19,189,81,32,108,162,38,165,55,92,116,115,46,58,190,84,181,131,195,103,99,147
2021,14,22,48,85,50,67,64,49,42,46,90,83,85,107.3,30,9,54,56,112,104,35,130,40,81,57
2021,15,38,111,6,67.5,67,23,117,84,64,25,54,46,58.5,57,27,10,49,90,29,73,100,38,82,21
2021,16,166,83,67,131,186,209,34,139.5,192,67,125,165,121.5,151,45,50,125,132,101.5,143,98,32,36,77
2021,17,3,16,15,26.5,67,19,4,27,19,14,10,0,14.2,13,4,16,21,21,9.5,25,27,0,15,14
2021,18,58,64,61,87.5,93,62,69,67.5,65,56,110,100,123.8,46,19,56,87,95,49.5,67,96,77,70,55
2021,19,76,48,53,59,67,98,73,63.5,72,64,69,35,54,51,18,58,65,100,62,85,77,106,84,55
2021,20,74,222,163,205,199,80,214,167,85,119,90,118,127,77,48,123,199,296,5,96,181,176,226,131
2021,21,39,0,109,2,20,142,27,11.5,89,16,45,15,10.5,17,23,51.5,10,3,0,59,8,33,11,23
2021,22,103,159,182,109,163,75,123,112,207,122,123,118,169.7,137,52,221,117,137,0,129,121,151,137,122
2021,23,42,15,26,58,83,0,90,57,17,31,29,22,38.2,0,18,29,64,137,0,32,41,37,85,27
2021,24,17,42,81,62,61,0,34,37.5,19,55,13,26,43,15,10,45,54,89,0,26,37,25,41,45
2021,25,1,33,21,30,56,7,15,21,39,13,5,0,13.5,4,8,24.5,76,84,0,9,16,24,7,24
2021,26,24,46,26,4,41,23,6,14,1,7,4,3,4.5,5,17,13.5,13,117,7.5,0,37,4,8,4
2021,27,1,47,52,91,6,33,29,113,21,26,29,67,22.5,48,15,33.5,50,79,19.5,53,29,12,24,48
2021,28,5,24,0,1,5,2,26,0,2,1,1,0,1,7,0,1.5,86,7,6,0,2,0,27,0
2021,29,1,151,43,146,122,8,45,131,3,38,5,30,58,0,10,21,109,124,44,24,53,17,18,30
2021,30,90,103,59,93,26,153,50,99,124,83,61,130,114.5,70,56,78,119,63,9,79,148,43,73,46
2021,31,12,17,16,13,16,40,18,10.5,25,56,22,7,18.5,15,18,16.5,10,30,47,22,22,8,11,41
2021,32,2,4,0,25,1,0,7,26,0,1,5,0,0,0,0,5,5,19,0.5,9,6,6,7,0
2021,33,1,6,4,58,21,0,5,84,2,18,3,5,20.5,5,0,4.5,40,22,0,0,30,0,3,4
2021,34,35,34,61,4.5,36,81,35,3.5,31,25,28,15,3.5,28,9,35,35,22,54,45,4,65,1,13
2021,35,0,0,0,0,1,0,8,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0,1,0
2021,36,0,5,0,3,8,0,0,2,0,0,0,0,0,5,0,1.5,0,2,0,0,0,0,0,0
2021,37,37,0,9,5,8,21,0,5,32,9,78,22,17,14,8,11.5,0,4,32,41,8,0,2,11
2021,38,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,0
2021,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,40,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,41,37,40,1,4.5,14,0,30,5.5,1,16,50,2,4,2,12,26,31,17,42,19,9,0,33,0
2021,42,8,21,44,77,11,0,3,29.5,3,25,1,0,23,0,3,15,12,87,1,0,0,6,8,22
2021,43,25,7,2,20,7,20,0,9.5,32,7,42,10,5.2,10,0,3,0,2,9,80,7,0,0,2
2021,44,0,0,7,0,7,2,0,0,0,0,0,5,0,0,2,2,0,0,0,0,0,0,0,1
2021,45,10,26,18,30,12,28,7,26,27,8,42,47,11,116,6,8.5,12,35,5,24,6,0,5,5
2021,46,36,3,84,20,29,34,39,12,6,8,51,22,16.5,22,18,33,5,57,37.5,13,4,6,16,34
2021,47,8,58,17,0,36,22,89,50,31,51,27,68,37,87,9,29,52,32,53,19,32,63,68,44
2021,48,27,26,18,25,3,39,2,29,12,14,34,30,17,16,16,25,10,1,39,22,15,8,6,45
2021,49,0,5,2,5,6,6,12,0,28,8,11,15,6,37,3,4,0,0,6.5,10,6,8,7,6
2021,50,9,0,8,0,0,18,0,0,0,1,4,6,1,9,0,15.5,0,0,3,0,0,0,0,0
2021,51,0,0,10,0,8,1,2,0,0,0,0,0,0,0,1.4,8,0,0,0,0,2,0,6,0
2021,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,53,1,0,10,8,0,14,0,1,19,0,6,2,0,10,3.3,0,0,0,0,17,5,0,0,0
2021,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2021,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
2021,56,10,31,14,9.5,15,5,23,3,2,19,4,20,16,25,11,12,14,21,7,17,63,17,30,27
2021,57,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,0,0,0,0,0,0,0,0,0,0
2021,58,0,6,0,45,0,0,0,0,0,0,8,15,1.3,23,0,0,0,61,0,0,0,0,2,0
2021,59,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,62,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
2021,63,66,43,29,29.5,53,45,40,24,29,68,53,52,17,58,12,26.5,38,28,39,73,58,23,13,65
2021,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,65,0,0,1,1,1,0,0,2.5,0,0,3,0,1,2,0,0,0,1,3,0,1,0,0,0
2021,66,0,7,4,13,18,0,0,23,0,0,0,0,2,0,0,0,10,0,0,0,5,0,0,0
2021,67,7,11,57,5,0,0,28,3.5,0,7,0,0,12,0,0,19,0,82,0,0,5,8,23,7
2021,68,0,0,0,0,3,0,0,0,0,1,0,0,3,2,0,3,0,1,0,0,2,4,0,2
2021,69,66,0,0,0,0,45,0,0,0,0,0,0,0,0,30,0,0,4,0,0,0,0,0,0
2021,70,0,9,45,10,5,0,0,20.5,25,13,20,19,0,22,23,49,12.5,16,21.5,16,18,34,61,34
2021,71,0,0,4,20,0,0,0,21.5,16,5,0,0,13,12,21,0,3,0,1,14,1,8,2,1
2021,72,0,28,6,16.5,21,0,29,12,14,8,11,7,10,4,4,5,33,37,10,30,16,6,19,3
2022,1,0,8,28,0,24,0,34,0,6,0,7,0,0,0,0,0,12,21,0,7,2,27,3,0
2022,2,41,118,22,56.5,21,39,33,52.5,44,51,169,88,102,64,41,23.5,112,153,42,56,143,40,26.5,23
2022,3,17,75,7,142,33,0,38,78,5,26,1,26,60,10,11,9.5,94,78,4.5,2,95,63,42.5,10
2022,4,17,26,18,21.5,20,17,48,26.3,23,34,27,24,19,34,16,14.5,57,27,40.5,15,28,36,11.5,22
2022,5,2,18,18,143,18,8,0,93.5,7,15,1,5,0,79,4,9.5,44,54,4.5,16,5,17,37.5,8
2022,6,10,79,10,134,63,3,28,148.5,26,23,120,99,25,94,9,22,109,139,16.5,82,26,30,45,18
2022,7,66,29,97,58.5,46,98,94,43.5,20,49,27,43,27,27,52,114.5,35,142,27,49,14,50,26,44
2022,8,35,0,49,17.5,1,41,23.5,23,58,74,45,81,75.5,49,34,82,59,87,100.5,64,111,55,65,58
2022,9,0,0,0,21,30,0,2,30.5,0,8,20,50,13,3,3,6.5,7,46,6,3,5,44,16,0
2022,10,67,91,62,67.5,61,55,60,30,120,129,37,47,102,23,60,102,45,104,101,58,99,95,96.5,111
2022,11,24,5,19,25.5,123,16,41,27,30,36,12,44,22,27,29,27,14,26,32,29,29,50,39.5,38
2022,12,67,0,63,88.5,53,57,103,80,105,53,69,72,13.5,72,8,81,53,22,71.5,66,91,70,90,57
2022,13,75,23,0,37.5,23,40,27,35,25,27,58,65,14,84,68,2.5,30,9,31.5,70,20,15,28.5,48
2022,14,34,92,91,116,104,42,123,93.5,58,62,16,50,125,66,66,60,93,229,101,14,115,100,182.5,75
2022,15,108,22,124,28.5,67,172,13,35.5,120,33,71,68,40,103,110,110.5,27,37,93.5,137,34,93,39,47
2022,16,69,35,17,13.5,31,75,25,11.5,99,31,40,35,23,8,32,34.5,21,22,56.5,63,14,15,123,29
2022,17,77,0,28,10.5,74,32,21,5,31,10,47,0,16,4,79,21,0,15,26.5,43,7,5,14,11
2022,18,2,12,0,2,2,10,0,1,43,4,1,0,0,0,0,0,3,3,2,2,0,0,3,10
2022,19,34,38,29,4,19,7,81,9,25,37,16,0,12,0,22,40,10,89,34.5,19,25,38,64,63
2022,20,55,47,60,95.5,94,74,52,95.5,83,70,93,69,79,73,63,51.5,40,54,0,69,74,48,63,63
2022,21,0,9,0,17.5,1,13,22,35,0,15,7,3,21,1,2,4.5,3,5,0,38,5,65,11,2
2022,22,20,9,31,0,27,33,9,8,8,19,9,3,13,2,27,29.17013889,0,2,8,21,19,35,10,23
2022,23,48,18,24,50.5,18,53,182,40,78,111,74,82,106,37,51,58.5,17,76,0,77,113,85,153,131
2022,24,13,78,5,21.5,0,19,0,12,25,4,7,0,5,0,0,18.5,0,1,0,5,3,0,3,3
2022,25,73,97,5,69,162,71,23,0,70,15,26,95,44,119,8,7.5,85,76,37,13,47,30,16,27
2022,26,96,115,25,177.5,67,139,67,0,100,60,73,97,130,57,104,38,100,121,48,47,113,45,37,23
2022,27,19,64,19,62.5,29,30,63,47,6,25,5,20,22,3,13,55,56,79,15,13,34,0,39,12
2022,28,36,0,0,2,4,7,35,5.5,11,4,12,25,20,2,14,11,0,36,1.5,3,19,10,36,6
2022,29,10,20,0,8.5,6,0,4,0,2,26,1,0,0,0,7,27.5,21,51,1.5,0,26,15,14,9
2022,30,0,36,0,13.5,68,0,12,0,0,0,0,0,0,0,0,2,34,27,0,0,15,20,12,0
2022,31,4,116,11,102,43,0,52,88,5,58,7,45,97,14,13,81,118,34,75,46,49,75,92,85
2022,32,36,98,15,14,28,10,73,10.5,2,29,1,0,31,3,24,12.5,84,118,13,5,37,35,34.5,35
2022,33,0,0,0,0,0,0,11,0,0,47,2,0,2,0,0,6.5,0,35,0,0,0,0,5,0
2022,34,0,11,2,34.5,75,0,20,51,0,8,0,2,0,3,0,4,15,69,0,0,1,20,5,2
2022,35,102,70,6,111.5,85,104,39,65.5,255,61,36,30,77,8,74,4,41,58,72,79,49,35,37,47
2022,36,63,8,77,49,20,28,58,50,44,44,69,85,67,51,23.5,50.5,37,26,72,92,35,49,44,52
2022,37,7,0,6,1,0,23,6,3,6,4,9,0,6,52,0,3.5,0,1,14.5,14,12,0,11,2
2022,38,8,46,3,13,17,10,52,2.5,4,31,11,60,4,11,47,6.5,47,45,53,18,11,0,31,13
2022,39,48,34,154,42.5,24,53,48,81,84,51,71,75,84,103,50,78.5,29,8,43,101,61,34,40,79
2022,40,16,16,5,20.5,19,7,29,24,10,12,32,28,10,45,37,2,17,58,35,82,35,24,32,14
2022,41,57,18,18,43.5,50,42,56,50.5,51,45,67,110,51,73,56,20.5,32,10,72,49,61,10,45,41
2022,42,16,6,6,6.5,3,20,9,11.5,48,5,16,0,48,27,7,5,5,4,5,13,4,10,8,5
2022,43,52,53,30,11.5,8,32,21,1.5,39,42,4,50,32,2,4,15,12,60,81,40,34,30,18,50
2022,44,10,72,15,0,112,9,18,51,3,38,30,33,17.5,33,8,21.5,79,54,18.5,14,30,37,22,23
2022,45,3,10,2,8.5,30,0,2,8.5,1,7,17,5,0,13,4,4,19,7,5.5,32,10,19,4,4
2022,46,48,0,20,10.5,23,52,33,17,67,35,49,17,0,18,33,27.5,3,5,19.5,51,8,35,21.5,14
2022,47,0,0,0,0,2,3,0,1.5,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0
2022,48,2,7,2,39,50,0,15,6.5,0,8,26,25,14,80,7,0,0,19,8.5,6,44,8,17,5
2022,49,3,0,0,2,3,6,2,10.5,5,6,5,0,3.5,37,0,3,7,0,1.5,0,0,0,3,0
2022,50,6,5,0,6.5,43,0,7,8,0,36,33,0,18.5,9,30,1,7,24,24,5,35,20,9,29
2022,51,19,4,12,4,24,30,13,5.5,39,11,17,40,16,0,17,8,11,32,48.5,22,12,54,10,20
2022,52,112,101,68,46,45,87,123,41.5,101,106,91,0,0,0,95,74.3,81,100,28.5,112,96,42,123,80
2022,53,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,10,0,0
2022,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,55,0,0,3,0,0,18,0,0,12,0,19,0,0,3,10,3.5,0,0,1.5,24,0,0,0,0
2022,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,57,3,0,0,0,0,0,0,0,6,7,46,40,0,3,2,2,0,0,41,30,2,5,0,5
2022,58,0,0,1,0,0,8,0,0,0,2,0,0,3,0,20,3.5,0,0,1,4,1,0,1,0
2022,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,61,2,0,3,3,5,0,0,0,0,0,7,0,0,0,0,3,7,8,7,13,1,0,0,4
2022,62,38,9,47,33,19,0,29,44,53,34,36,11,64,13,29,30.5,21,9,56,32,23,37,23,29
2022,63,22,0,5,5,8,0,9,5,13,6,22,40,34,21,11,11,0,2,22.5,60,14,12,13.5,9
2022,64,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2022,65,0,0,0,9,0,0,0,10,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,2
2022,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,67,45,78,0,44.5,70,43,141,49,5,47,1,5,52,0,44,1,53,36,28,2,49,80,61,16
2022,68,12,55,16,63,68,8,15,67.5,10,57,36,63,85,44,30,23,67,52,38,26,56,25,37,44
2022,69,16,5,6,14.5,15,56,0,30,4,7,1,8,4,18,18,2,0,20,9.5,0,4,0,24,7
2022,70,6,42,13,55.5,1,8,5,29,15,13,4,11,30.5,0,9,9.5,28,33,40,24,19,0,28,5
2022,71,57,151,9,55.5,41,5,15,63,13,26,58,55,57,28,57,63,93,142,35,40,33,20,64.5,19
2022,72,8,48,3,35.5,69,26,44,27,0,19,12,15,19.5,14,8,23.5,69,60,10.5,6,27,8,23,9
